0,1002677,0,0,27,2009,81,11,22,147,42,0,89816,0,0,0,0,104,2,4
0,1002677,0,0,27,2010,61,16,10,149,35,4,71379,0,0,0,0,54,7,0
0,1002677,0,0,27,2011,64,8,26,145,32,12,70827,0,0,0,0,62,3,8
0,1002677,0,0,27,2012,39,11,12,93,17,2,43385,0,0,0,0,24,4,3
0,1002677,0,0,27,2013,65,15,25,169,37,0,72859,0,0,0,0,72,5,8
0,1002677,0,0,53,2014,37,8,16,85,18,0,39374,0,0,0,0,30,1,3
0,1002677,0,0,53,2015,64,13,28,141,28,0,68342,0,0,0,0,76,3,10
0,1002677,0,0,53,2016,51,16,10,126,45,0,56865,0,0,0,0,42,4,4
0,1002677,0,0,30,2016,20,4,9,43,13,0,18621,0,0,0,0,10,1,0
0,1002677,0,0,25,2017,38,5,5,62,21,0,32168,0,0,0,0,22,2,1
0,1002677,0,0,25,2018,7,1,1,14,4,0,5403,0,0,0,0,4,1,0
0,1002677,1,0,27,2009,7,0,3,29,2,0,7965,0,0,0,0,0,0,0
0,1002677,1,0,27,2010,4,1,2,7,6,0,4761,0,0,0,0,0,1,1
0,1002677,1,0,27,2011,12,3,3,18,8,2,11941,0,0,0,0,0,0,1
0,1002677,1,0,30,2016,5,1,0,10,1,0,5623,0,0,0,0,0,0,0
0,1002678,0,0,25,2016,16,1,4,34,15,0,16194,0,0,0,0,4,0,1
0,1002678,0,0,25,2017,42,1,3,42,28,0,32783,0,0,0,0,14,0,1
0,1002678,0,0,25,2018,29,0,4,38,31,0,23861,0,0,0,0,10,0,0
0,1002679,0,0,19,2006,19,0,0,13,14,0,15540,0,0,0,0,6,0,0
0,1002679,0,0,19,2007,6,0,1,2,6,1,4154,0,0,0,0,0,0,0
0,1002679,0,0,19,2008,69,1,14,73,109,0,89158,0,0,0,0,44,0,5
0,1002679,0,0,19,2009,78,4,17,73,124,7,93491,0,0,0,0,58,0,0
0,1002679,0,0,19,2010,55,3,9,54,78,0,65857,0,0,0,0,32,0,0
0,1002679,0,0,19,2011,77,0,11,88,141,6,87163,0,0,0,0,56,0,0
0,1002679,0,0,19,2012,48,1,5,39,78,0,53051,0,0,0,0,48,0,0
0,1002679,0,0,19,2013,72,4,9,83,131,3,74897,0,0,0,0,70,0,0
0,1002679,0,0,10,2014,56,5,4,61,128,0,70857,0,0,0,0,48,0,0
0,1002679,0,0,10,2015,55,1,12,56,102,8,65142,0,0,0,0,56,0,0
0,1002679,0,0,28,2015,24,0,3,35,44,0,25661,0,0,0,0,16,0,0
0,1002679,0,0,10,2016,75,4,7,64,133,10,80643,0,0,0,0,64,0,0
0,1002679,0,0,10,2017,54,2,10,47,84,5,57163,0,0,0,0,46,0,0
0,1002679,0,0,25,2018,77,1,8,77,152,6,88557,0,0,0,0,68,0,0
0,1002679,0,0,25,2019,41,0,4,34,94,0,40992,0,0,0,0,24,0,0
0,1002679,1,0,19,2008,4,0,0,4,8,0,5234,0,0,0,0,0,0,0
0,1002679,1,0,19,2011,9,0,0,6,18,0,11168,0,0,0,0,0,0,0
0,1002679,1,0,19,2012,6,0,1,8,8,0,7256,0,0,0,0,0,0,0
0,1002679,1,0,19,2013,6,0,1,5,12,0,6705,0,0,0,0,0,0,0
0,1002679,1,0,28,2015,24,0,0,24,45,0,22693,0,0,0,0,0,0,0
0,1002679,1,0,10,2016,2,0,0,1,4,1,2113,0,0,0,0,0,0,0
0,1002679,1,0,10,2017,7,0,1,8,17,3,7292,0,0,0,0,0,0,0
0,1002679,1,0,25,2018,13,0,1,15,31,0,15199,0,0,0,0,0,0,0
0,1002680,0,0,25,2015,1,1,0,2,1,1,715,0,0,0,0,0,0,0
0,1002680,0,0,25,2016,10,2,0,9,4,0,7074,0,0,0,0,0,0,0
0,1002680,0,0,25,2017,27,0,2,16,5,0,13825,0,0,0,0,16,0,0
0,1002680,0,0,25,2018,67,6,16,94,50,9,53761,0,0,0,0,22,0,0
0,1002680,0,0,25,2019,65,9,12,85,55,7,58403,0,0,0,0,6,0,0
0,1002680,0,0,25,2020,51,7,8,66,49,0,49554,0,0,0,0,18,0,1
0,1002680,1,0,25,2018,13,3,2,26,10,0,12441,0,0,0,0,0,0,0
0,1002680,1,0,25,2019,27,2,2,31,35,0,25993,0,0,0,0,0,0,0
0,1002672,0,0,25,2015,73,15,14,108,21,12,62077,0,0,0,0,16,0,1
0,1002672,0,0,25,2017,81,19,15,136,41,0,82261,0,0,0,0,24,4,1
0,1002672,0,0,25,2018,81,6,19,105,44,0,73952,0,0,0,0,24,0,1
